SqFt,Bedrooms,Bathrooms,GarageCars,Age,LotSize,Floors,Pool,Fireplace,Renovated,Neighborhood,Condition,Style,Price
2123.0,5.0,3.0,0.0,49.0,14332.0,3.0,0.0,0.0,0.0,Eastside,Excellent,Colonial,359900.0
2775.0,4.0,3.5,1.0,9.0,11022.0,2.5,0.0,0.0,0.0,Downtown,Excellent,Victorian,697100.0
2984.0,4.0,2.5,3.0,42.0,8238.0,1.5,0.0,1.0,1.0,Suburbs,Good,Colonial,505000.0
,6.0,3.5,1.0,21.0,17529.0,2.5,0.0,0.0,1.0,Uptown,Fair,Modern,715300.0
3663.0,6.0,2.0,1.0,26.0,17281.0,1.5,0.0,0.0,0.0,Downtown,Fair,Modern,615900.0
4363.0,1.0,2.5,1.0,50.0,7867.0,2.0,0.0,0.0,1.0,Downtown,Excellent,Ranch,785000.0
2290.0,5.0,1.5,2.0,50.0,2079.0,1.5,0.0,1.0,0.0,Heritage,Poor,Ranch,255300.0
2870.0,2.0,3.0,1.0,11.0,4306.0,2.5,0.0,1.0,1.0,Heritage,Good,Victorian,448300.0
2552.0,2.0,1.5,0.0,18.0,3932.0,1.0,0.0,0.0,1.0,Eastside,Good,Modern,326300.0
4611.0,5.0,3.0,3.0,49.0,19680.0,2.0,1.0,1.0,0.0,Heritage,Poor,Ranch,510200.0
2011.0,1.0,3.5,1.0,55.0,12744.0,3.0,0.0,1.0,0.0,Westside,Good,Ranch,300400.0
3224.0,6.0,4.0,1.0,4.0,14181.0,2.5,0.0,1.0,1.0,Downtown,Fair,Modern,671500.0
1216.0,5.0,4.0,,50.0,6156.0,2.0,1.0,0.0,0.0,Westside,Fair,Victorian,243500.0
4356.0,6.0,1.0,2.0,29.0,17312.0,3.0,1.0,0.0,0.0,Downtown,Good,Ranch,808700.0
2352.0,5.0,1.0,0.0,35.0,15008.0,1.0,0.0,1.0,0.0,Lakeside,Poor,Modern,359200.0
2164.0,6.0,4.0,0.0,4.0,15538.0,3.0,0.0,0.0,0.0,Uptown,Poor,Ranch,377000.0
3206.0,1.0,2.0,0.0,40.0,10428.0,1.5,0.0,0.0,0.0,Suburbs,Fair,Colonial,381000.0
2844.0,6.0,1.0,3.0,,14568.0,3.0,0.0,0.0,0.0,Uptown,Good,Modern,555700.0
,1.0,2.0,2.0,39.0,11792.0,3.0,0.0,1.0,1.0,Westside,Poor,Colonial,500800.0
2985.0,2.0,3.5,3.0,47.0,8922.0,2.5,1.0,0.0,0.0,Lakeside,Fair,Ranch,564300.0
2923.0,1.0,2.0,2.0,56.0,12700.0,2.5,1.0,0.0,0.0,Eastside,Fair,Cape Cod,349600.0
1151.0,3.0,1.0,1.0,50.0,7838.0,2.5,0.0,1.0,0.0,Suburbs,Good,Colonial,190500.0
794.0,5.0,3.5,2.0,44.0,19151.0,1.5,0.0,0.0,0.0,Heritage,Fair,Victorian,183800.0
2413.0,2.0,1.5,2.0,58.0,14905.0,1.0,1.0,0.0,1.0,Lakeside,Poor,Cape Cod,373500.0
4992.0,5.0,2.0,1.0,40.0,15301.0,1.5,0.0,0.0,0.0,Midtown,Good,Cape Cod,742100.0
4644.0,4.0,1.0,3.0,40.0,14900.0,2.0,1.0,0.0,1.0,Eastside,Excellent,Cape Cod,740500.0
3404.0,4.0,3.0,,32.0,10070.0,2.5,0.0,1.0,0.0,Heritage,Good,Colonial,534100.0
3412.0,6.0,2.5,3.0,46.0,19110.0,1.5,0.0,0.0,1.0,Midtown,Fair,Cape Cod,542700.0
2383.0,3.0,4.0,3.0,4.0,5741.0,2.0,1.0,1.0,0.0,Downtown,Fair,Ranch,536500.0
1463.0,3.0,2.0,1.0,30.0,12235.0,1.0,1.0,0.0,1.0,Suburbs,Poor,Colonial,212200.0
736.0,6.0,1.5,0.0,25.0,3249.0,1.0,0.0,0.0,0.0,Eastside,Poor,Ranch,80000.0
2157.0,4.0,1.5,1.0,54.0,7303.0,3.0,0.0,0.0,1.0,Heritage,Fair,Victorian,271800.0
2060.0,4.0,1.5,2.0,4.0,12341.0,3.0,0.0,0.0,0.0,Westside,Good,Cape Cod,413500.0
1523.0,2.0,2.5,3.0,38.0,10811.0,3.0,0.0,0.0,0.0,Eastside,Fair,Modern,229800.0
1814.0,2.0,1.0,1.0,,18940.0,1.5,1.0,0.0,0.0,Uptown,Excellent,Cape Cod,439600.0
806.0,2.0,2.0,1.0,53.0,13046.0,2.0,0.0,1.0,0.0,Midtown,Good,Ranch,158300.0
3314.0,2.0,3.5,1.0,51.0,9406.0,2.5,0.0,0.0,0.0,Downtown,Poor,Modern,440100.0
4688.0,2.0,3.5,3.0,14.0,9681.0,1.5,0.0,1.0,1.0,Uptown,Good,Modern,843900.0
3670.0,5.0,3.0,0.0,52.0,13008.0,2.5,0.0,0.0,1.0,Eastside,Good,Victorian,462000.0
2627.0,1.0,4.0,1.0,29.0,16240.0,2.5,1.0,0.0,0.0,Heritage,Poor,Ranch,324300.0
2507.0,4.0,3.5,0.0,58.0,6977.0,2.0,0.0,1.0,1.0,Heritage,Fair,Ranch,313400.0
2022.0,6.0,3.0,3.0,43.0,12523.0,2.0,0.0,0.0,0.0,Lakeside,Excellent,Cape Cod,554600.0
1312.0,5.0,4.0,1.0,2.0,12345.0,1.5,1.0,0.0,0.0,Downtown,Fair,Colonial,361400.0
,3.0,1.0,0.0,12.0,2169.0,3.0,0.0,0.0,1.0,Lakeside,Fair,Modern,549100.0
3136.0,1.0,3.5,1.0,24.0,18429.0,3.0,0.0,0.0,0.0,Suburbs,Poor,Cape Cod,393100.0
731.0,6.0,2.0,0.0,12.0,12257.0,3.0,0.0,1.0,0.0,Eastside,Poor,Victorian,142700.0
2486.0,1.0,3.5,1.0,7.0,6357.0,2.5,0.0,0.0,0.0,Heritage,Fair,Colonial,340200.0
1895.0,5.0,4.0,3.0,58.0,13404.0,1.5,0.0,1.0,0.0,Heritage,Excellent,Victorian,389700.0
1432.0,5.0,2.5,2.0,52.0,14200.0,2.5,0.0,0.0,0.0,Westside,Excellent,Colonial,292600.0
3723.0,2.0,,3.0,26.0,18474.0,1.5,0.0,0.0,0.0,Uptown,Good,Ranch,682200.0
2961.0,5.0,2.0,2.0,12.0,2613.0,3.0,0.0,0.0,0.0,Eastside,Excellent,Cape Cod,522100.0
3425.0,2.0,2.0,3.0,10.0,9446.0,1.5,0.0,0.0,1.0,Westside,Good,Colonial,568100.0
,2.0,4.0,1.0,54.0,5242.0,2.0,0.0,1.0,1.0,Eastside,Good,Modern,467900.0
4921.0,5.0,4.0,3.0,19.0,12340.0,1.0,0.0,1.0,0.0,Midtown,Fair,Modern,757900.0
4151.0,6.0,2.5,0.0,0.0,11028.0,1.0,0.0,0.0,0.0,Midtown,Poor,Victorian,528900.0
3367.0,2.0,4.0,1.0,23.0,10549.0,1.5,0.0,0.0,0.0,Eastside,Fair,Victorian,380800.0
4479.0,6.0,2.5,2.0,27.0,19676.0,2.0,0.0,1.0,0.0,Downtown,Excellent,Ranch,992600.0
2753.0,6.0,2.0,1.0,37.0,11569.0,1.0,0.0,0.0,0.0,Heritage,Good,Victorian,392900.0
4934.0,5.0,3.5,1.0,20.0,9398.0,3.0,0.0,0.0,0.0,Downtown,Excellent,Modern,1047000.0
3974.0,1.0,3.0,0.0,55.0,3211.0,1.0,0.0,0.0,1.0,Heritage,Poor,Ranch,344400.0
3498.0,2.0,2.5,0.0,38.0,7212.0,3.0,0.0,0.0,0.0,Downtown,Poor,Colonial,444900.0
4584.0,5.0,2.5,2.0,59.0,18151.0,1.5,0.0,0.0,1.0,Eastside,Fair,Modern,551200.0
2914.0,6.0,3.0,3.0,22.0,10130.0,1.5,0.0,0.0,0.0,Midtown,Fair,Cape Cod,485300.0
3798.0,5.0,3.5,0.0,39.0,18387.0,1.0,0.0,1.0,1.0,Eastside,Excellent,Colonial,581400.0
1924.0,3.0,2.5,1.0,,11587.0,3.0,1.0,0.0,0.0,Midtown,Fair,Cape Cod,372900.0
4841.0,2.0,1.0,3.0,41.0,11865.0,2.5,0.0,1.0,1.0,Heritage,Good,Ranch,643900.0
,6.0,1.0,3.0,44.0,9737.0,1.0,0.0,1.0,1.0,Downtown,Good,Victorian,660200.0
4062.0,2.0,,0.0,19.0,12017.0,1.0,1.0,0.0,0.0,Heritage,Fair,Cape Cod,464300.0
2681.0,3.0,2.5,2.0,56.0,3200.0,2.5,0.0,0.0,0.0,Westside,Excellent,Victorian,428100.0
4427.0,6.0,3.0,0.0,51.0,3036.0,3.0,0.0,0.0,1.0,Lakeside,Poor,Victorian,614000.0
1018.0,4.0,3.5,0.0,53.0,10563.0,1.0,0.0,1.0,0.0,Suburbs,Poor,Ranch,128700.0
1190.0,2.0,1.5,0.0,13.0,12763.0,1.5,0.0,0.0,0.0,Downtown,Good,Victorian,241100.0
,1.0,3.5,2.0,43.0,11915.0,2.0,1.0,1.0,0.0,Midtown,Good,Victorian,455400.0
,3.0,3.0,0.0,6.0,9724.0,1.0,0.0,1.0,1.0,Uptown,Fair,Cape Cod,651100.0
4179.0,6.0,1.0,1.0,6.0,7292.0,1.5,0.0,1.0,0.0,Lakeside,Excellent,Colonial,921000.0
2592.0,3.0,2.0,0.0,58.0,14762.0,1.0,1.0,0.0,0.0,Heritage,Poor,Colonial,273300.0
3493.0,5.0,2.0,1.0,9.0,12884.0,2.0,0.0,1.0,0.0,Midtown,Fair,Modern,559600.0
3078.0,2.0,4.0,2.0,51.0,2848.0,2.5,0.0,1.0,0.0,Lakeside,Poor,Cape Cod,443500.0
4834.0,5.0,4.0,1.0,25.0,10142.0,2.0,0.0,1.0,1.0,Downtown,Poor,Colonial,701200.0
3512.0,5.0,3.5,1.0,18.0,14795.0,1.5,0.0,0.0,0.0,Westside,Good,Modern,586100.0
2492.0,4.0,2.5,2.0,4.0,16115.0,2.0,0.0,1.0,0.0,Downtown,Good,Cape Cod,603600.0
4870.0,5.0,2.5,2.0,40.0,7164.0,2.0,0.0,0.0,0.0,Westside,Good,Modern,700500.0
1161.0,4.0,2.0,0.0,43.0,18649.0,1.0,0.0,1.0,0.0,Midtown,Excellent,Victorian,295100.0
4933.0,3.0,3.5,3.0,28.0,13730.0,1.0,0.0,0.0,1.0,Midtown,Poor,Colonial,608900.0
1362.0,5.0,1.0,3.0,48.0,9878.0,1.0,0.0,0.0,0.0,Uptown,Good,Colonial,244800.0
1939.0,6.0,1.5,,19.0,13288.0,3.0,0.0,1.0,1.0,Midtown,Poor,Ranch,354200.0
4232.0,6.0,1.0,2.0,33.0,17687.0,2.5,0.0,0.0,1.0,Lakeside,Excellent,Ranch,948000.0
3855.0,2.0,2.5,2.0,17.0,6083.0,1.0,1.0,1.0,1.0,Lakeside,Good,Victorian,812500.0
4872.0,5.0,2.0,1.0,34.0,4706.0,1.5,0.0,1.0,0.0,Uptown,Excellent,Ranch,924300.0
3924.0,,1.5,1.0,8.0,9928.0,2.0,1.0,1.0,0.0,Uptown,Good,Ranch,727800.0
3439.0,4.0,2.0,1.0,28.0,3510.0,1.0,0.0,1.0,0.0,Eastside,Fair,Modern,400300.0
2189.0,4.0,4.0,0.0,32.0,17041.0,3.0,0.0,0.0,1.0,Westside,Good,Ranch,401100.0
720.0,3.0,2.5,3.0,33.0,19467.0,3.0,0.0,0.0,1.0,Suburbs,Excellent,Ranch,252300.0
1232.0,6.0,3.5,1.0,26.0,12900.0,1.5,1.0,1.0,0.0,Westside,Poor,Victorian,264500.0
1980.0,6.0,4.0,1.0,38.0,19637.0,1.0,0.0,0.0,1.0,Heritage,Excellent,Cape Cod,391100.0
876.0,1.0,4.0,3.0,30.0,3237.0,1.5,0.0,0.0,0.0,Lakeside,Good,Modern,272500.0
2885.0,2.0,2.0,2.0,16.0,13385.0,2.0,1.0,0.0,0.0,Eastside,Poor,Ranch,349800.0
4042.0,2.0,4.0,2.0,12.0,9972.0,3.0,0.0,0.0,1.0,Uptown,Excellent,Ranch,882900.0
4841.0,6.0,4.0,0.0,38.0,6992.0,1.5,0.0,1.0,0.0,Uptown,Poor,Modern,627600.0
2805.0,4.0,4.0,1.0,56.0,7611.0,1.5,0.0,0.0,1.0,Westside,Good,Modern,433000.0
4462.0,5.0,2.0,2.0,45.0,11813.0,1.5,1.0,0.0,1.0,Midtown,Poor,Colonial,561400.0
4937.0,5.0,1.5,1.0,38.0,13549.0,1.0,0.0,1.0,1.0,Downtown,Poor,Cape Cod,690800.0
4397.0,5.0,3.0,0.0,55.0,4952.0,1.0,0.0,1.0,1.0,Westside,Good,Cape Cod,624600.0
2699.0,1.0,4.0,3.0,53.0,13062.0,2.0,0.0,0.0,0.0,Suburbs,Good,Modern,406900.0
2098.0,1.0,4.0,1.0,,18677.0,2.5,0.0,1.0,0.0,Heritage,Good,Modern,339900.0
4905.0,3.0,2.5,2.0,6.0,2187.0,1.0,0.0,0.0,0.0,Midtown,Fair,Modern,692800.0
1740.0,3.0,1.5,1.0,38.0,17810.0,1.5,0.0,1.0,1.0,Uptown,Excellent,Ranch,379400.0
2469.0,5.0,2.0,2.0,37.0,12938.0,3.0,1.0,0.0,0.0,Downtown,Poor,Modern,424400.0
1018.0,1.0,3.0,3.0,,8159.0,3.0,0.0,0.0,1.0,Suburbs,Excellent,Cape Cod,313600.0
4112.0,3.0,2.5,3.0,50.0,15227.0,2.5,0.0,0.0,0.0,Heritage,Fair,Colonial,492200.0
3494.0,2.0,2.0,,52.0,13120.0,2.0,0.0,1.0,0.0,Eastside,Good,Ranch,426200.0
1064.0,2.0,2.0,2.0,19.0,15837.0,2.0,0.0,0.0,0.0,Heritage,Excellent,Colonial,258200.0
1654.0,2.0,1.0,3.0,28.0,3463.0,1.5,0.0,0.0,1.0,Heritage,Fair,Colonial,228000.0
3088.0,2.0,2.0,2.0,11.0,3061.0,1.5,0.0,1.0,0.0,Downtown,Fair,Cape Cod,529500.0
3023.0,4.0,3.0,0.0,10.0,13556.0,1.5,0.0,0.0,0.0,Midtown,Excellent,Victorian,575800.0
4148.0,3.0,1.5,0.0,15.0,7465.0,2.5,0.0,1.0,0.0,Lakeside,Excellent,Modern,875600.0
1844.0,3.0,4.0,0.0,21.0,6288.0,2.5,0.0,0.0,0.0,Midtown,Poor,Cape Cod,236700.0
4676.0,3.0,1.0,0.0,16.0,9582.0,2.5,1.0,0.0,1.0,Eastside,Good,Modern,622100.0
2611.0,5.0,3.0,3.0,9.0,15053.0,2.5,0.0,0.0,0.0,Eastside,Fair,Modern,407100.0
4237.0,6.0,2.5,3.0,26.0,5235.0,1.0,0.0,0.0,0.0,Westside,Good,Cape Cod,640600.0
1725.0,4.0,3.5,2.0,37.0,19517.0,2.5,0.0,0.0,0.0,Heritage,Fair,Modern,294900.0
858.0,4.0,4.0,2.0,19.0,9573.0,3.0,0.0,0.0,0.0,Heritage,Poor,Colonial,179300.0
,5.0,2.5,3.0,32.0,4710.0,2.5,0.0,1.0,0.0,Westside,Excellent,Modern,292500.0
2302.0,5.0,3.0,1.0,16.0,3280.0,2.0,0.0,0.0,0.0,Eastside,Good,Colonial,351000.0
,1.0,3.0,1.0,42.0,17430.0,1.5,0.0,0.0,0.0,Uptown,Fair,Colonial,697500.0
909.0,6.0,2.5,2.0,38.0,4037.0,2.5,0.0,1.0,0.0,Downtown,Poor,Modern,204300.0
2286.0,1.0,1.5,1.0,57.0,9541.0,2.0,0.0,0.0,0.0,Westside,Poor,Colonial,222200.0
1169.0,3.0,2.5,0.0,3.0,14036.0,1.5,0.0,1.0,1.0,Downtown,Fair,Ranch,304200.0
4705.0,4.0,1.5,2.0,51.0,11235.0,2.0,1.0,1.0,0.0,Westside,Good,Cape Cod,691500.0
3603.0,3.0,2.5,3.0,20.0,6726.0,1.0,0.0,0.0,1.0,Midtown,Fair,Victorian,543400.0
3979.0,2.0,3.0,0.0,3.0,3942.0,3.0,0.0,1.0,0.0,Lakeside,Good,Modern,768900.0
3767.0,6.0,1.5,0.0,41.0,14805.0,2.5,0.0,1.0,1.0,Heritage,Fair,Cape Cod,474800.0
3525.0,1.0,1.5,1.0,10.0,10825.0,1.5,0.0,0.0,0.0,Eastside,Poor,Modern,360300.0
4026.0,2.0,3.5,3.0,10.0,2865.0,2.5,0.0,1.0,1.0,Eastside,Good,Modern,562700.0
734.0,6.0,2.0,2.0,58.0,5261.0,1.0,0.0,0.0,1.0,Midtown,Poor,Modern,139900.0
4421.0,5.0,1.5,2.0,13.0,12128.0,1.5,0.0,1.0,1.0,Uptown,Poor,Colonial,626800.0
3881.0,1.0,3.0,2.0,32.0,5030.0,2.5,0.0,0.0,1.0,Downtown,Poor,Cape Cod,522800.0
3879.0,5.0,3.5,1.0,12.0,9046.0,1.0,0.0,0.0,0.0,Downtown,Fair,Modern,682100.0
2391.0,6.0,3.5,2.0,7.0,4241.0,2.5,0.0,1.0,1.0,Westside,Good,Ranch,496200.0
4143.0,1.0,3.5,0.0,0.0,16345.0,3.0,0.0,0.0,1.0,Heritage,Excellent,Ranch,722000.0
2341.0,3.0,4.0,0.0,0.0,13347.0,2.0,1.0,1.0,0.0,Downtown,Poor,Cape Cod,441500.0
910.0,3.0,,3.0,28.0,16111.0,1.5,0.0,1.0,0.0,Uptown,Poor,Cape Cod,226600.0
4603.0,1.0,2.0,2.0,26.0,2944.0,2.5,1.0,1.0,1.0,Eastside,Poor,Cape Cod,472200.0
1708.0,2.0,4.0,0.0,2.0,8760.0,1.5,1.0,1.0,0.0,Westside,Fair,Ranch,332600.0
1138.0,2.0,1.5,1.0,20.0,6817.0,2.5,0.0,1.0,1.0,Westside,Poor,Cape Cod,201500.0
3374.0,2.0,2.0,0.0,16.0,13208.0,2.5,0.0,1.0,0.0,Westside,Fair,Cape Cod,465400.0
1704.0,3.0,3.5,2.0,34.0,16786.0,1.0,1.0,1.0,1.0,Downtown,Excellent,Modern,566300.0
4389.0,3.0,4.0,3.0,59.0,6095.0,1.0,0.0,0.0,0.0,Uptown,Fair,Victorian,626900.0
2608.0,2.0,2.0,1.0,41.0,15855.0,1.0,0.0,1.0,1.0,Midtown,Good,Victorian,408200.0
719.0,2.0,3.5,1.0,55.0,12447.0,1.0,0.0,0.0,0.0,Downtown,Good,Victorian,122900.0
4792.0,2.0,,0.0,11.0,16833.0,1.5,0.0,0.0,1.0,Uptown,Poor,Ranch,639000.0
2912.0,5.0,3.5,1.0,12.0,3462.0,1.0,1.0,0.0,0.0,Midtown,Poor,Victorian,401200.0
,,1.0,1.0,45.0,19836.0,3.0,0.0,0.0,0.0,Heritage,Fair,Colonial,240400.0
3612.0,6.0,3.0,0.0,18.0,9822.0,3.0,1.0,0.0,0.0,Uptown,Fair,Colonial,632000.0
2981.0,4.0,1.5,1.0,50.0,7041.0,1.0,0.0,0.0,0.0,Heritage,Poor,Ranch,280400.0
827.0,5.0,3.5,3.0,27.0,5289.0,1.5,0.0,1.0,1.0,Westside,Good,Victorian,270100.0
3966.0,4.0,1.0,3.0,12.0,19728.0,2.5,0.0,1.0,0.0,Westside,Fair,Ranch,604600.0
2425.0,2.0,4.0,1.0,50.0,17900.0,2.5,1.0,1.0,0.0,Lakeside,Fair,Cape Cod,476100.0
3709.0,4.0,1.5,3.0,33.0,4361.0,2.0,1.0,1.0,1.0,Lakeside,Good,Cape Cod,738400.0
4551.0,2.0,2.0,0.0,48.0,10008.0,3.0,1.0,1.0,0.0,Suburbs,Excellent,Cape Cod,722800.0
3325.0,1.0,1.5,3.0,27.0,15203.0,2.5,1.0,1.0,0.0,Midtown,Excellent,Colonial,645300.0
3587.0,2.0,3.5,1.0,7.0,12633.0,2.5,0.0,0.0,1.0,Eastside,Excellent,Ranch,614000.0
1794.0,2.0,2.0,2.0,40.0,5402.0,2.0,0.0,1.0,0.0,Heritage,Fair,Victorian,228100.0
1721.0,1.0,3.5,0.0,7.0,8486.0,2.0,1.0,0.0,1.0,Downtown,Poor,Modern,339500.0
2484.0,1.0,1.0,3.0,39.0,8626.0,1.5,0.0,0.0,0.0,Midtown,Poor,Ranch,296100.0
4366.0,6.0,2.5,1.0,25.0,7197.0,2.0,0.0,0.0,0.0,Suburbs,Fair,Cape Cod,559000.0
2954.0,4.0,4.0,3.0,47.0,19292.0,3.0,0.0,1.0,0.0,Suburbs,Fair,Victorian,450800.0
2196.0,3.0,4.0,0.0,52.0,5652.0,1.5,0.0,1.0,1.0,Lakeside,Poor,Cape Cod,343100.0
4052.0,6.0,1.5,,24.0,14718.0,1.0,0.0,0.0,0.0,Suburbs,Poor,Ranch,468300.0
4369.0,2.0,2.0,0.0,52.0,18413.0,2.0,0.0,1.0,1.0,Lakeside,Poor,Victorian,627700.0
4580.0,3.0,2.0,3.0,6.0,16306.0,2.5,0.0,0.0,0.0,Heritage,Good,Victorian,676000.0
1985.0,6.0,2.5,1.0,6.0,16390.0,3.0,0.0,0.0,0.0,Lakeside,Fair,Ranch,470000.0
3751.0,4.0,2.5,2.0,59.0,4858.0,2.0,0.0,0.0,1.0,Suburbs,Poor,Modern,394700.0
3238.0,3.0,1.0,3.0,34.0,4398.0,2.5,0.0,0.0,0.0,Suburbs,Good,Cape Cod,465200.0
2630.0,2.0,3.5,2.0,27.0,16092.0,1.5,0.0,1.0,0.0,Midtown,Excellent,Victorian,538300.0
2406.0,1.0,1.5,0.0,9.0,15441.0,2.0,0.0,0.0,0.0,Eastside,Fair,Colonial,306100.0
1192.0,1.0,2.0,0.0,17.0,15354.0,2.0,0.0,0.0,1.0,Lakeside,Fair,Modern,275800.0
1881.0,1.0,3.5,0.0,41.0,9533.0,1.5,0.0,0.0,0.0,Midtown,Fair,Colonial,260100.0
3063.0,5.0,3.0,3.0,49.0,11421.0,2.5,0.0,1.0,0.0,Suburbs,Fair,Colonial,438800.0
4512.0,4.0,2.0,3.0,54.0,2277.0,3.0,1.0,1.0,0.0,Heritage,Fair,Modern,544900.0
4425.0,3.0,,1.0,24.0,7238.0,1.5,0.0,1.0,1.0,Heritage,Excellent,Victorian,708100.0
1506.0,5.0,2.0,3.0,27.0,11510.0,1.0,0.0,1.0,0.0,Westside,Excellent,Colonial,392800.0
3621.0,1.0,2.5,0.0,9.0,4263.0,3.0,0.0,1.0,0.0,Westside,Fair,Victorian,487800.0
1064.0,2.0,1.5,2.0,4.0,4340.0,3.0,0.0,0.0,0.0,Heritage,Excellent,Cape Cod,292600.0
3602.0,3.0,1.5,1.0,26.0,2813.0,3.0,1.0,0.0,0.0,Midtown,Excellent,Victorian,650700.0
2170.0,6.0,2.5,0.0,34.0,5778.0,1.5,1.0,0.0,0.0,Suburbs,Poor,Ranch,280100.0
2634.0,4.0,2.5,1.0,6.0,19871.0,2.5,0.0,0.0,1.0,Eastside,Fair,Cape Cod,395600.0
3785.0,6.0,3.5,1.0,24.0,14528.0,2.5,1.0,0.0,1.0,Midtown,Good,Modern,723600.0
2527.0,2.0,2.0,1.0,38.0,19068.0,2.5,0.0,0.0,0.0,Lakeside,Fair,Colonial,436300.0
4171.0,6.0,4.0,0.0,48.0,6628.0,3.0,0.0,0.0,0.0,Lakeside,Fair,Cape Cod,680100.0
2994.0,1.0,,1.0,56.0,12779.0,3.0,0.0,0.0,0.0,Midtown,Fair,Cape Cod,394700.0
4994.0,2.0,1.0,0.0,20.0,18053.0,2.0,0.0,0.0,0.0,Uptown,Good,Cape Cod,813900.0
3444.0,4.0,3.5,3.0,23.0,8336.0,1.0,0.0,0.0,0.0,Midtown,Fair,Colonial,524000.0
1974.0,1.0,3.0,1.0,52.0,13829.0,1.0,0.0,1.0,0.0,Westside,Good,Cape Cod,278800.0
4033.0,6.0,2.0,0.0,41.0,14471.0,3.0,0.0,1.0,1.0,Westside,Poor,Cape Cod,484700.0
2454.0,6.0,2.5,2.0,16.0,16981.0,3.0,0.0,0.0,0.0,Eastside,Excellent,Cape Cod,510500.0
2996.0,4.0,2.0,3.0,41.0,19450.0,1.0,0.0,0.0,0.0,Eastside,Poor,Victorian,340400.0
1288.0,2.0,3.0,1.0,9.0,13073.0,1.5,0.0,0.0,1.0,Heritage,Poor,Colonial,194800.0
1213.0,1.0,2.5,3.0,26.0,12485.0,1.5,0.0,0.0,0.0,Uptown,Poor,Colonial,241900.0
3171.0,4.0,,2.0,18.0,17639.0,1.5,0.0,0.0,0.0,Suburbs,Fair,Cape Cod,450100.0
1502.0,4.0,1.5,2.0,59.0,14321.0,2.5,0.0,0.0,0.0,Lakeside,Good,Victorian,326100.0
4989.0,,2.0,1.0,2.0,8510.0,2.0,0.0,1.0,1.0,Heritage,Excellent,Cape Cod,826500.0
4379.0,4.0,2.5,0.0,51.0,13342.0,2.0,0.0,1.0,0.0,Eastside,Fair,Victorian,487100.0
3713.0,1.0,2.5,1.0,16.0,11884.0,2.0,0.0,1.0,0.0,Midtown,Poor,Victorian,485600.0
3859.0,1.0,2.0,3.0,2.0,6117.0,2.5,0.0,1.0,0.0,Uptown,Fair,Ranch,622100.0
3259.0,5.0,3.0,3.0,39.0,11286.0,2.5,1.0,1.0,0.0,Midtown,Poor,Victorian,475800.0
959.0,1.0,1.5,3.0,40.0,13224.0,1.0,0.0,1.0,0.0,Downtown,Fair,Victorian,228000.0
2387.0,6.0,2.5,3.0,8.0,18268.0,1.0,0.0,1.0,0.0,Eastside,Good,Ranch,423700.0
2831.0,1.0,1.0,1.0,2.0,12448.0,1.5,0.0,1.0,1.0,Uptown,Poor,Ranch,412700.0
4635.0,5.0,2.5,1.0,6.0,4968.0,2.0,0.0,1.0,1.0,Uptown,Excellent,Victorian,953300.0
1643.0,6.0,3.5,3.0,24.0,19777.0,3.0,0.0,1.0,0.0,Eastside,Poor,Colonial,285900.0
2836.0,3.0,3.5,2.0,7.0,12405.0,3.0,0.0,1.0,0.0,Heritage,Good,Modern,455900.0
2179.0,1.0,3.0,1.0,42.0,7167.0,2.5,0.0,0.0,0.0,Suburbs,Excellent,Victorian,359100.0
1277.0,6.0,3.5,1.0,4.0,15579.0,1.0,1.0,0.0,0.0,Heritage,Excellent,Victorian,341800.0
1142.0,2.0,1.0,3.0,47.0,8924.0,1.0,0.0,0.0,1.0,Eastside,Good,Ranch,198500.0
2271.0,4.0,2.0,0.0,52.0,8660.0,2.0,0.0,0.0,0.0,Heritage,Good,Victorian,289000.0
1054.0,6.0,3.0,0.0,43.0,17109.0,2.0,1.0,0.0,1.0,Midtown,Poor,Victorian,249700.0
988.0,5.0,3.5,2.0,56.0,17616.0,2.5,0.0,0.0,0.0,Heritage,Poor,Victorian,173700.0
2208.0,1.0,,0.0,56.0,11430.0,1.0,1.0,0.0,1.0,Westside,Fair,Colonial,292600.0
1568.0,5.0,3.5,0.0,2.0,8714.0,3.0,0.0,1.0,1.0,Westside,Good,Ranch,356300.0
3085.0,1.0,1.5,3.0,20.0,17538.0,2.0,0.0,0.0,1.0,Eastside,Good,Cape Cod,466800.0
775.0,5.0,1.5,1.0,45.0,5119.0,2.0,1.0,0.0,1.0,Midtown,Excellent,Cape Cod,225700.0
1997.0,4.0,1.0,2.0,20.0,15449.0,1.0,0.0,0.0,1.0,Eastside,Fair,Cape Cod,312800.0
2649.0,2.0,3.0,1.0,44.0,12512.0,3.0,1.0,0.0,0.0,Lakeside,Excellent,Colonial,594200.0
4841.0,3.0,,0.0,46.0,17373.0,2.0,0.0,1.0,0.0,Lakeside,Fair,Modern,798400.0
3428.0,1.0,1.5,0.0,59.0,9570.0,1.5,1.0,1.0,0.0,Downtown,Poor,Ranch,433600.0
4487.0,6.0,3.5,3.0,19.0,16976.0,1.5,0.0,0.0,1.0,Westside,Good,Cape Cod,764200.0
2176.0,2.0,3.5,0.0,20.0,2273.0,1.5,0.0,0.0,0.0,Lakeside,Poor,Ranch,342600.0
2633.0,2.0,2.0,2.0,1.0,15648.0,1.0,0.0,0.0,1.0,Westside,Fair,Victorian,424900.0
